"ARID","JDATE","TIME","STA","CHAN","BMTYP","SPROID","CFREQ","SEAZ","DELAZ","SLOW","DELSLO","SNR","STAV","FSTAT","DELTIM","BANDW","FKQUAL","COMMID","LDDATE"
164882263,2021295,1634920870.375,GERES,GE_005,coh,-1,1.5,164.16025,12.17633,0.26818304,0.056886277,3.4411232,0.15407142,3.0901845,1.72,1,3,-1,2021-10-22 16:48:28
164884172,2021295,1634928170.925,GERES,GE_027,coh,-1,2,352.47618,10.65177,0.25660911,0.047637131,3.5203335,0.10546188,2.4787388,1.72,1.3333333,4,-1,2021-10-22 18:56:35
164884173,2021295,1634928575.15,GERES,GE_030,coh,-1,2,356.2686,10.594612,0.27658615,0.051070951,5.2356644,0.16104493,2.1566222,1.534756,1.3333333,4,-1,2021-10-22 18:56:35
164887123,2021295,1634940238.275,GERES,GE_010,coh,-1,1.5,323.1301,20.666518,0.13799991,0.049507,3.9728711,0.11396401,4.0800568,1.72,1,3,-1,2021-10-22 22:16:17
164898464,2021296,1634985071.625,GERES,GE_026,coh,-1,2,28.810794,22.661246,0.027390491,0.010762832,7.6486077,0.15825981,48.558899,1.2739343,1.3333333,1,-1,2021-10-23 10:48:17
164898465,2021296,1634985426.85,GERES,GE_029,coh,-1,2,145.49148,8.7475742,0.25629747,0.03909196,3.8478808,0.083836243,3.680841,1.72,1.3333333,3,-1,2021-10-23 10:48:17
164904784,2021296,1635010678.95,GERES,GE_003,coh,-1,1.5,139.72311,4.5272324,0.29884799,0.023607365,3.5541368,0.066736192,17.943386,1.72,1,1,-1,2021-10-23 17:48:33
164906542,2021296,1635017606.6,GERES,GE_003,coh,-1,1.5,27.204011,9.2590986,0.14436943,0.023304975,3.517683,0.064145148,18.412049,1.72,1,2,-1,2021-10-23 19:50:52
164906543,2021296,1635017761.55,GERES,GE_002,coh,-1,1.5,329.68879,12.340337,0.090351255,0.019422218,3.4908345,0.068621345,26.509514,1.72,1,2,-1,2021-10-23 19:50:52
164921541,2021297,1635072463.9,GERES,GE_042,coh,-1,2,146.48199,8.3166159,0.11082953,0.016073045,5.5310326,0.08254683,21.773369,1.4969909,1.3333333,3,-1,2021-10-24 10:58:26
164922637,2021297,1635076840.175,GERES,GE_084,coh,-1,3,66.539682,4.4977113,0.15786581,0.012389264,6.1853166,0.1052505,16.287274,1.4200555,2,2,-1,2021-10-24 12:23:23
164860880,2021294,1634844790.2,GERES,GE_005,coh,-1,1.5,186.84277,64.443483,0.060430416,0.064442673,5.4677672,0.23616154,2.407977,1.5049072,1,3,-1,2021-10-21 19:48:26
164860881,2021294,1634844888.275,GERES,GE_009,coh,-1,1.5,323.54279,21.693952,0.19992505,0.07524644,5.3340726,0.23187034,1.7661497,1.5219421,1,4,-1,2021-10-21 19:48:26
164860882,2021294,1634845008.05,GERES,GE_009,coh,-1,1.5,60.603947,39.775532,0.097790733,0.066532663,4.2483392,0.21577914,2.2590696,1.6785514,1,4,-1,2021-10-21 19:48:26
164860883,2021294,1634845031.475,GERES,GE_031,coh,-1,2,28.052919,9.9720964,0.20668223,0.035926812,3.6943612,0.17702313,4.3579736,1.72,1.3333333,3,-1,2021-10-21 19:48:26
164860884,2021294,1634845218.25,GERES,GE_027,coh,-1,2,198.95648,10.374737,0.29182688,0.052769901,3.7979393,0.19076693,2.0199908,1.72,1.3333333,3,-1,2021-10-21 19:48:26
164861886,2021294,1634848405.45,GERES,GE_029,coh,-1,2,134.29268,49.481405,0.068735971,0.057533708,3.8129635,0.1107188,1.699328,1.72,1.3333333,4,-1,2021-10-21 20:46:31
164864130,2021294,1634855834.375,GERES,GE_002,coh,-1,1.5,172.60959,11.506513,0.2892023,0.057981944,3.5390961,0.1124496,2.9744994,1.72,1,3,-1,2021-10-21 22:48:28
164864131,2021294,1634856018.9,GERES,GE_027,coh,-1,2,281.94976,13.301948,0.23182357,0.053700016,3.6076694,0.10308427,1.950622,1.72,1.3333333,4,-1,2021-10-21 22:48:28
164868221,2021295,1634870487.05,GERES,GE_047,coh,-1,2,325.39432,20.378773,0.14579373,0.051582529,4.1404257,0.14367679,2.114057,1.6962566,1.3333333,3,-1,2021-10-22 02:56:13
164868222,2021295,1634870531.75,GERES,GE_033,coh,-1,2,5.7105931,22.645692,0.13265827,0.052091491,4.1297817,0.14632413,2.0729479,1.6980279,1.3333333,4,-1,2021-10-22 02:56:13
164868223,2021295,1634870657.6,GERES,GE_028,coh,-1,2,94.236395,31.784797,0.097466238,0.053378675,3.7840974,0.15433021,1.9741783,1.72,1.3333333,4,-1,2021-10-22 02:56:13
164868224,2021295,1634870972.775,GERES,GE_030,coh,-1,2,176.8519,11.125181,0.24036257,0.046598167,3.5814731,0.094746754,2.5905041,1.72,1.3333333,3,-1,2021-10-22 02:56:13
164870272,2021295,1634877525.275,GERES,GE_030,coh,-1,2,166.95811,12.192889,0.21802371,0.04630927,3.5512164,0.10220654,2.6229263,1.72,1.3333333,4,-1,2021-10-22 04:46:12
164873633,2021295,1634889605.75,GERES,GE_059,coh,-1,2,326.53087,2.6619619,0.25893581,0.012029076,5.4754744,0.29271826,38.873841,1.503938,1.3333333,1,-1,2021-10-22 08:16:15
164873634,2021295,1634890132.525,GERES,GE_096,coh,-1,3,67.763303,3.5081241,0.23465125,0.014365056,7.1601739,0.21488313,12.115038,1.3193436,2,2,-1,2021-10-22 08:16:15
164873635,2021295,1634890170.875,GERES,GE_044,coh,-1,2,30.963757,3.691122,0.23790268,0.015323572,4.1487045,0.11985628,23.955319,1.6948821,1.3333333,2,-1,2021-10-22 08:16:15
164873636,2021295,1634890216.1,GERES,GE_040,coh,-1,2,55.512955,5.9288832,0.14426071,0.014921227,5.1848631,0.17334411,25.264626,1.5414654,1.3333333,2,-1,2021-10-22 08:16:15
164874902,2021295,1634893357.4,GERES,GE_082,coh,-1,3,351.29185,3.3199931,0.13404708,0.007766246,10.066833,0.29103813,41.449295,1.0848897,2,1,-1,2021-10-22 09:16:33
164874903,2021295,1634893361.55,GERES,GE_082,coh,-1,3,354.28208,5.954561,0.13548996,0.014074687,4.5152516,0.17052011,12.620075,1.6366217,2,3,-1,2021-10-22 09:16:33
164874904,2021295,1634893379.875,GERES,GE_094,coh,-1,3,1.0954848,2.4980422,0.24293235,0.010590783,11.699459,0.47190827,22.288625,0.98146624,2,2,-1,2021-10-22 09:16:33
164874905,2021295,1634893863.975,GERES,GE_048,coh,-1,2,345.7179,3.1398934,0.26594163,0.014572171,5.8779316,0.24014643,26.489481,1.4551317,1.3333333,1,-1,2021-10-22 09:16:33
164874906,2021295,1634893869.225,GERES,GE_076,coh,-1,3,346.54115,3.0219406,0.24548783,0.012946218,4.1085963,0.12567697,14.916043,1.701567,2,2,-1,2021-10-22 09:16:33
164877181,2021295,1634900909.6,GERES,GE_105,coh,-1,3,324.57753,2.4241252,0.24924903,0.010544682,6.8073478,0.17744622,22.483941,1.3541159,2,1,-1,2021-10-22 11:18:32
164879270,2021295,1634907682.825,GERES,GE_029,coh,-1,2,152.86486,31.532078,0.10787319,0.058620418,5.7326565,0.23741682,1.6369074,1.4723527,1.3333333,4,-1,2021-10-22 13:18:19
164879271,2021295,1634907860.525,GERES,GE_009,coh,-1,1.5,94.316028,30.258649,0.12756167,0.066586836,4.1100254,0.2253186,2.2553953,1.7013277,1,3,-1,2021-10-22 13:18:19
164879272,2021295,1634907873.175,GERES,GE_004,coh,-1,1.5,288.75865,18.749806,0.20150342,0.065647315,3.6884134,0.24817196,2.3204141,1.72,1,3,-1,2021-10-22 13:18:19
164879273,2021295,1634907931.725,GERES,GE_002,coh,-1,1.5,274.23639,18.374831,0.22742122,0.072622132,3.4331186,0.21188219,1.8961009,1.72,1,3,-1,2021-10-22 13:18:19
164879274,2021295,1634908149.1,GERES,GE_104,coh,-1,3,290.32314,4.1986697,0.24185567,0.017719365,5.0086889,0.16589268,7.9623838,1.5652536,2,3,-1,2021-10-22 13:18:19
164879275,2021295,1634908170.575,GERES,GE_008,coh,-1,1.5,325.9652,11.446903,0.27657834,0.055164668,4.6851563,0.2489827,3.2860745,1.6112033,1,3,-1,2021-10-22 13:18:19
164900112,2021296,1634992189.625,GERES,GE_112,coh,-1,4.5,177.26185,3.841164,0.27631529,0.018520973,7.4157624,0.15274276,3.2391371,1.2952084,3,4,-1,2021-10-23 12:37:00
164922216,2021297,1635074754.2,GERES,GE_005,coh,-1,1.5,268.09085,63.069275,0.036019971,0.037677892,3.4281201,0.10007455,7.0441116,1.72,1,3,-1,2021-10-24 11:38:09
164922721,2021297,1635076884.85,GERES,GE_050,coh,-1,2,66.155101,3.3899716,0.2374695,0.014048111,7.1867352,0.17194006,28.502706,1.3167956,1.3333333,1,-1,2021-10-24 12:23:34
164922722,2021297,1635077154.8,GERES,GE_031,coh,-1,2,246.70222,10.339676,0.27306509,0.049210867,3.9500284,0.070663869,2.3227363,1.72,1.3333333,3,-1,2021-10-24 12:23:34
164922921,2021297,1635077909.25,GERES,GE_002,coh,-1,1.5,333.01977,21.91091,0.14812093,0.056299513,3.5521381,0.10350297,3.154933,1.72,1,3,-1,2021-10-24 12:26:31
164922922,2021297,1635077936.85,GERES,GE_104,coh,-1,3,282.67386,7.5152069,0.25706325,0.033693562,5.5973487,0.093375944,2.2021433,1.4887894,2,4,-1,2021-10-24 12:26:31
164923689,2021297,1635080912.825,GERES,GE_035,coh,-1,2,255.79323,27.565957,0.097790733,0.046596295,3.9642053,0.070343703,2.5907123,1.72,1.3333333,4,-1,2021-10-24 13:18:17
164924704,2021297,1635084786.85,GERES,GE_009,coh,-1,1.5,132.27369,119.53694,0.017839271,0.030826183,4.2345257,0.074235871,10.523493,1.6807925,1,3,-1,2021-10-24 14:26:27
164924984,2021297,1635086078.875,GERES,GE_035,coh,-1,2,134.06081,18.458806,0.051767137,0.016605628,4.4546824,0.069703214,20.399115,1.645915,1.3333333,2,-1,2021-10-24 14:46:17
164872499,2021295,1634885563.875,GERES,GE_002,coh,-1,1.5,343.11321,8.9577783,0.14045631,0.021936964,3.4851458,0.10642263,20.78004,1.72,1,3,-1,2021-10-22 07:08:24
164872500,2021295,1634885818.7,GERES,GE_010,coh,-1,1.5,220.54883,20.27564,0.1421328,0.050035448,4.0088482,0.10998967,3.9943292,1.7184795,1,3,-1,2021-10-22 07:08:24
164880354,2021295,1634911933.2,GERES,GE_001,coh,-1,1.5,343.96006,9.7895223,0.29966602,0.051138498,3.639724,0.14075936,3.8238733,1.72,1,3,-1,2021-10-22 14:26:22
164880355,2021295,1634911939.225,GERES,GE_004,coh,-1,1.5,352.17425,12.095294,0.25558011,0.053853523,3.6019125,0.14806089,3.4480312,1.72,1,3,-1,2021-10-22 14:26:22
164880356,2021295,1634911954.85,GERES,GE_027,coh,-1,2,232.64501,9.1010031,0.25512898,0.040482726,3.6015048,0.16373681,3.432278,1.72,1.3333333,3,-1,2021-10-22 14:26:22
164880357,2021295,1634912076.05,GERES,GE_004,coh,-1,1.5,8.2047062,12.553874,0.26066789,0.056999835,3.8120232,0.13141018,3.0778839,1.72,1,3,-1,2021-10-22 14:26:22
164880358,2021295,1634912095.35,GERES,GE_017,coh,-1,1.5,176.83367,15.485629,0.28243097,0.076101966,7.2433114,0.29272649,1.7266634,1.3113996,1,4,-1,2021-10-22 14:26:22
164880359,2021295,1634912271.475,GERES,GE_001,coh,-1,1.5,32.706827,9.9487955,0.29092743,0.050452979,3.6022542,0.12695847,3.9284914,1.72,1,3,-1,2021-10-22 14:26:22
164880360,2021295,1634912377.175,GERES,GE_001,coh,-1,1.5,53.301304,13.492776,0.24096092,0.056613667,4.4460468,0.16156928,3.1200162,1.6472503,1,3,-1,2021-10-22 14:26:22
164882369,2021295,1634920940.225,GERES,GE_031,coh,-1,2,92.56377,11.352134,0.24144151,0.047759111,3.5038078,0.11431184,2.4660932,1.72,1.3333333,3,-1,2021-10-22 16:58:33
164882370,2021295,1634921038.075,GERES,GE_011,coh,-1,1.5,21.205165,15.937723,0.23554857,0.065310505,4.4032855,0.17161395,2.3444088,1.6539006,1,3,-1,2021-10-22 16:58:33
164882371,2021295,1634921134.225,GERES,GE_046,coh,-1,2,251.39247,11.191177,0.25197126,0.049137557,5.310184,0.19333665,2.3296723,1.5250308,1.3333333,3,-1,2021-10-22 16:58:33
164888314,2021295,1634944299.575,GERES,GE_003,coh,-1,1.5,45.939191,24.920193,0.051767137,0.022338516,5.1242619,0.13465355,20.03968,1.5495557,1,2,-1,2021-10-22 23:26:07
164888315,2021295,1634944309.225,GERES,GE_009,coh,-1,1.5,56.309932,6.1193866,0.073553197,0.0078520016,8.5296669,0.31030369,162.19545,1.1989099,1,1,-1,2021-10-22 23:26:07
164888316,2021295,1634944320.2,GERES,GE_027,coh,-1,2,47.726311,9.3760121,0.071357083,0.011664011,4.0376239,0.17260364,41.345296,1.7135577,1.3333333,1,-1,2021-10-22 23:26:07
164888317,2021295,1634944327.625,GERES,GE_028,coh,-1,2,38.659808,15.6566,0.061469952,0.016745019,3.964391,0.17266622,20.060911,1.72,1.3333333,1,-1,2021-10-22 23:26:07
164888318,2021295,1634944364.825,GERES,GE_031,coh,-1,2,31.70143,15.796771,0.047954947,0.013179615,3.8581541,0.15322217,32.382958,1.72,1.3333333,1,-1,2021-10-22 23:26:07
164897218,2021296,1634980864.725,GERES,GE_006,coh,-1,1.5,278.77506,8.5290659,0.18091754,0.026906577,3.5010908,0.079166874,13.812825,1.72,1,3,-1,2021-10-23 09:28:29
164897857,2021296,1634982900.675,GERES,GE_006,coh,-1,1.5,281.53462,34.869718,0.060011959,0.035961723,3.7791095,0.096065357,7.7324736,1.72,1,3,-1,2021-10-23 10:06:23
164901040,2021296,1634995527.675,GERES,GE_006,coh,-1,1.5,129.62901,12.156574,0.29914659,0.063351619,3.5211658,0.096807249,2.4916325,1.72,1,3,-1,2021-10-23 13:38:24
164905973,2021296,1635015124.9,GERES,GE_102,coh,-1,3,242.33088,3.4039733,0.25066487,0.014889946,11.824411,0.1435205,11.275952,0.97415586,2,3,-1,2021-10-23 19:09:15
164905974,2021296,1635015148.575,GERES,GE_005,coh,-1,1.5,153.09049,5.5051351,0.26779616,0.025720691,3.752835,0.08140368,15.115906,1.72,1,1,-1,2021-10-23 19:09:15
164908132,2021296,1635023992.8,GERES,GE_001,coh,-1,1.5,311.39153,11.660387,0.094373663,0.019173059,4.0496645,0.07972271,27.202989,1.7115087,1,1,-1,2021-10-23 21:27:25
164926055,2021297,1635090037.45,GERES,GE_007,coh,-1,1.5,287.10273,17.099226,0.048965262,0.014558915,3.4210224,0.074504107,47.178204,1.72,1,1,-1,2021-10-24 15:58:11
164916001,2021297,1635053031.6,GERES,GE_003,coh,-1,1.5,57.171458,4.1515253,0.044270051,0.0032070082,76.409859,1.6312788,972.29774,0.685,1,1,-1,2021-10-24 05:36:38
164916002,2021297,1635053053.325,GERES,GE_058,coh,-1,2,58.781597,9.1388158,0.046305045,0.0073779402,8.2151384,0.62793517,103.33601,1.2247641,1.3333333,1,-1,2021-10-24 05:36:38
164916003,2021297,1635053061.95,GERES,GE_028,coh,-1,2,57.171458,8.8426221,0.044270051,0.0068255454,3.7670462,2.4366803,120.73891,1.72,1.3333333,1,-1,2021-10-24 05:36:38
164916004,2021297,1635053067.5,GERES,GE_089,coh,-1,3,178.85424,5.0728311,0.12002392,0.01062316,4.7991185,0.16455175,22.152973,1.5946655,2,3,-1,2021-10-24 05:36:38
164861005,2021294,1634845349.6,GERES,GE_005,coh,-1,1.5,118.24425,25.453642,0.16482416,0.072622463,3.6350563,0.16899727,1.8960836,1.72,1,3,-1,2021-10-21 19:56:32
164861006,2021294,1634845364.825,GERES,GE_065,coh,-1,3,65.224859,7.2767746,0.29208336,0.037070733,5.0622764,0.13038158,1.8191859,1.5579304,2,4,-1,2021-10-21 19:56:32
164861007,2021294,1634845614.525,GERES,GE_042,coh,-1,2,167.59258,25.589134,0.12286961,0.05442043,4.0360665,0.17554146,1.8993195,1.7138232,1.3333333,4,-1,2021-10-21 19:56:32
164861008,2021294,1634845831.2,GERES,GE_035,coh,-1,2,303.07068,15.67382,0.18472584,0.050376133,4.1298771,0.14258324,2.2165233,1.698012,1.3333333,3,-1,2021-10-21 19:56:32
164863188,2021294,1634852541.15,GERES,GE_042,coh,-1,2,0.89053625,11.51796,0.23162782,0.046484927,4.063025,0.17533678,2.6031407,1.7092422,1.3333333,3,-1,2021-10-21 21:56:32
164863189,2021294,1634853038.35,GERES,GE_009,coh,-1,1.5,30.742965,11.408155,0.21362008,0.04246364,3.992388,0.17790198,5.54581,1.72,1,3,-1,2021-10-21 21:56:32
164863190,2021294,1634853056.325,GERES,GE_039,coh,-1,2,14.484734,21.861167,0.1487273,0.056403213,4.8387928,0.20898604,1.7681303,1.5890002,1.3333333,4,-1,2021-10-21 21:56:32
164864258,2021294,1634856162.025,GERES,GE_040,coh,-1,2,55.961104,9.0067385,0.21866673,0.034338425,4.1543641,0.11369572,4.7704704,1.693944,1.3333333,3,-1,2021-10-21 22:56:23
164864259,2021294,1634856499.825,GERES,GE_003,coh,-1,1.5,142.15554,19.409799,0.19754845,0.066602932,3.5589426,0.13725597,2.2543053,1.72,1,4,-1,2021-10-21 22:56:23
164864260,2021294,1634856504.15,GERES,GE_036,coh,-1,2,264.55967,13.232494,0.2278261,0.052499712,5.5231986,0.19047847,2.040836,1.4979662,1.3333333,4,-1,2021-10-21 22:56:23
164865258,2021294,1634859625.875,GERES,GE_045,coh,-1,2,284.20677,33.972976,0.097790733,0.057138377,5.2131872,0.15336463,1.7229241,1.5377165,1.3333333,4,-1,2021-10-21 23:56:06
164865259,2021294,1634859866.875,GERES,GE_034,coh,-1,2,34.346097,33.548985,0.087204529,0.050335428,5.0198641,0.11389412,2.2201097,1.5637199,1.3333333,4,-1,2021-10-21 23:56:06
164866336,2021295,1634863668.075,GERES,GE_002,coh,-1,1.5,291.22109,13.04728,0.24201042,0.054991131,3.7983384,0.1312563,3.3068471,1.72,1,4,-1,2021-10-22 00:58:33
164869420,2021295,1634874651.925,GERES,GE_112,coh,-1,4.5,311.36402,7.2693861,0.25422147,0.032232649,55.003143,1.5779601,1.0694609,0.685,3,4,-1,2021-10-22 03:56:24
164877357,2021295,1634901154.825,GERES,GE_009,coh,-1,1.5,348.59941,11.552533,0.29746913,0.059877072,4.0245471,0.11844838,2.7891914,1.71579,1,4,-1,2021-10-22 11:28:09
164877358,2021295,1634901183.625,GERES,GE_007,coh,-1,1.5,318.44222,15.719455,0.22611628,0.061842032,3.414546,0.13074319,2.6147605,1.72,1,4,-1,2021-10-22 11:28:09
164877359,2021295,1634901215.125,GERES,GE_009,coh,-1,1.5,259.9631,10.312621,0.27541485,0.049504808,4.5067329,0.18742168,4.0804182,1.6379212,1,3,-1,2021-10-22 11:28:09
164877360,2021295,1634901653.675,GERES,GE_010,coh,-1,1.5,284.13319,23.432836,0.1720064,0.069857948,4.7761269,0.22431269,2.0491218,1.5979702,1,4,-1,2021-10-22 11:28:09
164878383,2021295,1634904793.3,GERES,GE_045,coh,-1,2,114.24168,12.966284,0.22504385,0.050819793,4.0784478,0.18419161,2.1779914,1.7066351,1.3333333,4,-1,2021-10-22 12:26:23
164879407,2021295,1634908737.975,GERES,GE_004,coh,-1,1.5,60.603947,11.443234,0.2933722,0.058495582,3.4603505,0.13572839,2.9224918,1.72,1,3,-1,2021-10-22 13:26:32
164881463,2021295,1634916682.275,GERES,GE_002,coh,-1,1.5,19.573126,21.890564,0.11462348,0.043527452,3.5708821,0.18249807,5.278043,1.72,1,3,-1,2021-10-22 15:46:06
164881464,2021295,1634916783.6,GERES,GE_028,coh,-1,2,310.24995,11.117583,0.29715673,0.05756941,4.482162,0.23069701,1.697221,1.6416832,1.3333333,4,-1,2021-10-22 15:46:06
164881465,2021295,1634916867.7,GERES,GE_004,coh,-1,1.5,196.67256,14.168217,0.24677423,0.060867473,3.9238057,0.20887692,2.6991616,1.72,1,3,-1,2021-10-22 15:46:06
164881466,2021295,1634917159.875,GERES,GE_024,coh,-1,1.5,293.23016,3.9326423,0.28598527,0.019625477,22.031988,1.7268804,25.963247,0.685,1,1,-1,2021-10-22 15:46:06
164881467,2021295,1634917223.525,GERES,GE_005,coh,-1,1.5,336.83984,20.157881,0.23493337,0.082228958,6.4279475,0.34493512,1.4789376,1.3935783,1,4,-1,2021-10-22 15:46:06
164883389,2021295,1634925146.775,GERES,GE_112,coh,-1,4.5,152.4621,2.9570888,0.12440897,0.0064201507,16.879648,0.38008118,26.956684,0.72922134,3,1,-1,2021-10-22 18:08:17
164883390,2021295,1634925154.4,GERES,GE_076,coh,-1,3,152.44028,3.42186,0.12381227,0.0073933071,8.2904949,0.31440085,45.736396,1.2184807,2,1,-1,2021-10-22 18:08:17
164883391,2021295,1634925192.75,GERES,GE_099,coh,-1,3,152.6614,2.7339595,0.23024686,0.010985554,10.331805,0.43800697,20.715506,1.0670115,2,1,-1,2021-10-22 18:08:17
164883392,2021295,1634925197.425,GERES,GE_099,coh,-1,3,148.58431,4.0023901,0.23482301,0.0164002,5.0753827,0.27184069,9.294824,1.5561512,2,2,-1,2021-10-22 18:08:17
164883393,2021295,1634925338.075,GERES,GE_012,coh,-1,1.5,264.11401,25.12952,0.11701684,0.050912381,4.0709257,0.19319698,3.8579146,1.7079054,1,3,-1,2021-10-22 18:08:17
164883394,2021295,1634925475.425,GERES,GE_006,coh,-1,1.5,259.82449,71.790657,0.047547839,0.055755196,3.4271011,0.15436703,3.2168346,1.72,1,3,-1,2021-10-22 18:08:17
164883395,2021295,1634925505.925,GERES,GE_004,coh,-1,1.5,78.274888,28.478117,0.12991065,0.063907779,3.7177823,0.15973148,2.4484542,1.72,1,4,-1,2021-10-22 18:08:17
164883396,2021295,1634925589.125,GERES,GE_004,coh,-1,1.5,77.969404,52.835021,0.074843788,0.066597335,4.7963567,0.1918869,2.2546842,1.5950617,1,4,-1,2021-10-22 18:08:17
164884380,2021295,1634928774.35,GERES,GE_027,coh,-1,2,232.43141,9.457978,0.25585885,0.042187415,3.6991413,0.11236632,3.1605023,1.72,1.3333333,4,-1,2021-10-22 19:06:18
164884381,2021295,1634928827.5,GERES,GE_027,coh,-1,2,93.162298,11.810014,0.2175311,0.044758964,3.9435642,0.12990703,2.8077725,1.72,1.3333333,4,-1,2021-10-22 19:06:18
164884382,2021295,1634928995.525,GERES,GE_071,coh,-1,3,168.69007,14.363454,0.14685167,0.036717856,5.3014669,0.097014152,1.8543206,1.5261614,2,4,-1,2021-10-22 19:06:18
164884383,2021295,1634929075.475,GERES,GE_038,coh,-1,2,308.29016,23.747744,0.11619562,0.047816343,4.4042993,0.15560582,2.4601933,1.6537422,1.3333333,4,-1,2021-10-22 19:06:18
164887346,2021295,1634941161.975,GERES,GE_003,coh,-1,1.5,40.914383,47.50083,0.023819304,0.019186608,6.5970345,0.20488843,27.164583,1.375711,1,1,-1,2021-10-22 22:28:16
164887347,2021295,1634941166.95,GERES,GE_004,coh,-1,1.5,354.80557,27.50274,0.039763273,0.018904186,5.3182101,0.18901584,27.982305,1.5239915,1,1,-1,2021-10-22 22:28:16
164887348,2021295,1634941198.325,GERES,GE_028,coh,-1,2,46.397181,18.490181,0.034799977,0.011181789,6.3133407,0.26769775,44.988279,1.4059579,1.3333333,1,-1,2021-10-22 22:28:16
164889411,2021296,1634949473.6,GERES,GE_113,coh,-1,4.5,176.77432,4.7670016,0.13336549,0.011092792,9.0718851,0.13746352,9.029739,1.1565006,3,2,-1,2021-10-23 00:46:14
164889412,2021296,1634949492.725,GERES,GE_100,coh,-1,3,172.80077,3.9260812,0.2298116,0.015744309,7.3321438,0.11614218,10.085379,1.3030117,2,3,-1,2021-10-23 00:46:14
164890377,2021296,1634952939.05,GERES,GE_005,coh,-1,1.5,277.76517,13.10412,0.21315445,0.04864438,3.5452592,0.076536477,4.2260447,1.72,1,3,-1,2021-10-23 01:46:34
164891406,2021296,1634956346.575,GERES,GE_026,coh,-1,2,261.46923,76.367917,0.024268482,0.030004986,3.6001363,0.054115318,6.2479149,1.72,1.3333333,3,-1,2021-10-23 02:46:15
164897946,2021296,1634983411.7,GERES,GE_112,coh,-1,4.5,188.98925,7.1822676,0.21504106,0.026938658,7.1251988,0.17466386,1.5311051,1.3227131,3,4,-1,2021-10-23 10:16:23
164898618,2021296,1634986215.125,GERES,GE_006,coh,-1,1.5,277.86143,11.456346,0.28952079,0.057793573,3.4754548,0.1065079,2.993921,1.72,1,3,-1,2021-10-23 10:56:13
164900236,2021296,1634992730.425,GERES,GE_118,coh,-1,4.5,277.7846,5.2647166,0.1890379,0.017363947,6.3588457,0.16873738,3.685191,1.4010159,3,4,-1,2021-10-23 12:48:07
164900237,2021296,1634992828.225,GERES,GE_004,coh,-1,1.5,47.324383,11.38751,0.23014033,0.045665038,3.4230688,0.077682681,4.7954765,1.72,1,3,-1,2021-10-23 12:48:07
164902082,2021296,1634999465.025,GERES,GE_006,coh,-1,1.5,288.43495,180,0.011384192,0.034518433,3.6630564,0.079549663,8.3926146,1.72,1,3,-1,2021-10-23 14:38:32
164909052,2021296,1635028100.5,GERES,GE_001,coh,-1,1.5,331.92751,27.585981,0.040799973,0.019454622,3.8324783,0.076105163,26.421278,1.72,1,1,-1,2021-10-23 22:36:46
164909999,2021296,1635030739.525,GERES,GE_087,coh,-1,3,140.25028,2.0910193,0.15256925,0.0055677319,21.182674,0.23667209,80.645995,0.685,2,1,-1,2021-10-23 23:28:25
164925766,2021297,1635089338.575,GERES,GE_005,coh,-1,1.5,151.63095,6.8310774,0.20456731,0.024375052,3.5139587,0.066368766,16.830938,1.72,1,1,-1,2021-10-24 15:36:29
164915407,2021297,1635051290.725,GERES,GE_003,coh,-1,1.5,333.43495,20.33882,0.040249197,0.014212737,3.6324792,0.07626228,49.504421,1.72,1,1,-1,2021-10-24 05:08:32
164915408,2021297,1635051532.025,GERES,GE_026,coh,-1,2,23.214069,11.137199,0.027630866,0.005362458,16.048225,0.23380303,195.61139,0.76397902,1.3333333,1,-1,2021-10-24 05:08:32
